period_utc,ba_code,yhat_mwh,yhat_lower,yhat_upper,model_name,fit_at_utc
2026-06-17 15:00:00+00:00,AECI,7242.379452320221,6600.464155437006,7884.294749203436,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 16:00:00+00:00,AECI,7307.992265841101,6664.60242798744,7951.382103694761,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 17:00:00+00:00,AECI,7414.264020403644,6769.4029530203525,8059.125087786936,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 18:00:00+00:00,AECI,7484.145119005646,6837.816110916753,8130.474127094539,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 19:00:00+00:00,AECI,7463.383410125922,6815.589727794827,8111.177092457016,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 20:00:00+00:00,AECI,7462.625673700407,6813.370561481297,8111.880785919517,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 21:00:00+00:00,AECI,7327.230076693184,6676.516757078417,7977.943396307951,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 22:00:00+00:00,AECI,7348.208882394911,6696.04055625853,8000.377208531291,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 23:00:00+00:00,AECI,7274.258306031384,6620.638152868852,7927.878459193916,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 00:00:00+00:00,AECI,6980.270957614613,6325.2021357788435,7635.339779450382,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 01:00:00+00:00,AECI,6987.409209260168,6330.894856193922,7643.923562326413,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 02:00:00+00:00,AECI,7027.566220257869,6369.6094527226005,7685.522987793137,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 03:00:00+00:00,AECI,6996.837988067542,6337.441902368745,7656.234073766339,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 04:00:00+00:00,AECI,7146.273635986656,6485.441308195794,7807.105963777518,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 05:00:00+00:00,AECI,7147.8040595992,6485.53854577227,7810.06957342613,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 06:00:00+00:00,AECI,7267.275519089255,6603.579855481974,7930.971182696536,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 07:00:00+00:00,AECI,7213.154505685466,6548.0317089646605,7878.277302406271,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 08:00:00+00:00,AECI,2426.2861573760397,1639.5982132226322,3212.974101529447,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 09:00:00+00:00,AECI,2311.434423334772,1449.3303669057377,3173.538479763806,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 10:00:00+00:00,AECI,2306.3445367333047,1375.2392600297928,3237.449813436817,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 11:00:00+00:00,AECI,2402.306183326455,1407.2776265958505,3397.3347400570597,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 12:00:00+00:00,AECI,2301.9456611403007,1247.146733779275,3356.7445885013262,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 13:00:00+00:00,AECI,2296.8716996059397,1185.7835560460271,3407.9598431658524,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 14:00:00+00:00,AECI,2294.840676968351,1130.4382328238971,3459.243121112805,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 15:00:00+00:00,AECI,2293.0504791285375,1077.9157966740304,3508.1851615830446,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 16:00:00+00:00,AECI,2292.412539793365,1028.8154783102405,3556.0096012764893,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 17:00:00+00:00,AECI,2291.0529247521554,981.0102969579543,3601.0955525463564,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 18:00:00+00:00,AECI,2290.20612072091,935.5262088883749,3644.886032553445,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 19:00:00+00:00,AECI,2287.685903289945,890.0026921856524,3685.369114394238,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 20:00:00+00:00,AECI,2285.9614703985176,846.7614662998374,3725.1614744971976,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 21:00:00+00:00,AECI,2283.405993913726,804.0495768000653,3762.7624110273864,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 22:00:00+00:00,AECI,2279.128190449051,760.8668554269352,3797.389525471167,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 23:00:00+00:00,AECI,2274.4805804171588,718.4710344578875,3830.49012637643,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 00:00:00+00:00,AECI,2266.233768550544,673.5495846685562,3858.917952432532,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 01:00:00+00:00,AECI,2257.6283435737205,629.269691864499,3885.986995282942,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 02:00:00+00:00,AECI,2248.3176959508664,585.2195418797191,3911.4158500220137,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 03:00:00+00:00,AECI,2239.8917449879063,542.9308125562943,3936.8526774195184,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 04:00:00+00:00,AECI,2229.6082387170572,499.6089683545258,3959.6075090795885,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 05:00:00+00:00,AECI,2217.6237241691074,455.36340494688534,3979.884043391329,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 06:00:00+00:00,AECI,2208.13280675955,414.34602476515965,4001.9195887539404,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 07:00:00+00:00,AECI,2199.1882058072474,374.5707218036739,4023.8056898108207,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-17 15:00:00+00:00,AVA,2170.349208464574,2051.9966328130395,2288.7017841161087,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 16:00:00+00:00,AVA,2211.24319726329,2081.5328800697944,2340.9535144567853,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 17:00:00+00:00,AVA,2272.263890746514,2142.017921401556,2402.5098600914716,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 18:00:00+00:00,AVA,2340.3761227385485,2210.103735778366,2470.648509698731,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 19:00:00+00:00,AVA,2314.2407058016925,2183.967013283581,2444.514398319804,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 20:00:00+00:00,AVA,2330.02032124872,2199.746564203439,2460.294078294001,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 21:00:00+00:00,AVA,2264.320540895577,2134.0467806610263,2394.5943011301274,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 22:00:00+00:00,AVA,2241.2731463027235,2110.9993859105425,2371.5469066949045,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 23:00:00+00:00,AVA,2202.3493276462705,2072.0755672462983,2332.6230880462426,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 00:00:00+00:00,AVA,2061.137852324662,1930.864091924305,2191.411612725019,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 01:00:00+00:00,AVA,2038.3669966795856,1908.0932362792096,2168.6407570799615,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 02:00:00+00:00,AVA,2018.241464279985,1887.967703879608,2148.515224680362,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 03:00:00+00:00,AVA,2052.664231433395,1922.3904710330178,2182.937991833772,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 04:00:00+00:00,AVA,2057.3747515597565,1927.1009911593794,2187.6485119601334,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 05:00:00+00:00,AVA,2206.735023059373,2076.461262658996,2337.00878345975,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 06:00:00+00:00,AVA,2269.5416614119144,2139.2679010115376,2399.8154218122913,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 07:00:00+00:00,AVA,2202.6759138312614,2072.4021534308845,2332.9496742316383,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 08:00:00+00:00,AVA,1433.370572893983,1261.3055720297828,1605.4355737581834,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 09:00:00+00:00,AVA,1241.4961686678826,1052.5456477427135,1430.4466895930516,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 10:00:00+00:00,AVA,1193.2144996626114,988.9967093855774,1397.4322899396454,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 11:00:00+00:00,AVA,1361.2466415991644,1143.0360502497783,1579.4572329485504,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 12:00:00+00:00,AVA,1166.9995662040108,935.836140258124,1398.1629921498975,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 13:00:00+00:00,AVA,1190.7480456008814,947.5027292631454,1433.9933619386175,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 14:00:00+00:00,AVA,1206.659749639585,952.0767894557971,1461.242709823373,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 15:00:00+00:00,AVA,1226.4572044783347,961.1828822874064,1491.731526669263,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 16:00:00+00:00,AVA,1281.708619074622,1006.3115455316738,1557.1056926175702,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 17:00:00+00:00,AVA,1313.3969085029344,1028.3828267337167,1598.410990272152,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 18:00:00+00:00,AVA,1360.2075976830051,1066.0304755950272,1654.384719770983,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 19:00:00+00:00,AVA,1340.2988730989277,1037.3694048364418,1643.2283413614136,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 20:00:00+00:00,AVA,1364.1651966503791,1052.8574455285043,1675.472947772254,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 21:00:00+00:00,AVA,1334.1185287461365,1014.7752055025965,1653.4618519896765,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 22:00:00+00:00,AVA,1332.1415803621433,1005.0782988257522,1659.2048618985343,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 23:00:00+00:00,AVA,1323.8464267301556,989.3551795119097,1658.3376739484015,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 00:00:00+00:00,AVA,1249.9769921798436,908.3290220175234,1591.6249623421638,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 01:00:00+00:00,AVA,1258.6120507663356,910.0602470113545,1607.1638545213168,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 02:00:00+00:00,AVA,1243.8435589215308,888.6244762060052,1599.0626416370565,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 03:00:00+00:00,AVA,1239.7072470809346,878.0428199569258,1601.3716742049435,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 04:00:00+00:00,AVA,1250.6473459002857,882.7463563127133,1618.5483354878581,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 05:00:00+00:00,AVA,1294.7717406898207,920.8310826274751,1668.7123987521663,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 06:00:00+00:00,AVA,1281.5741280637635,901.7799043282553,1661.3683517992717,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 07:00:00+00:00,AVA,1247.1153948201631,861.6438690145078,1632.5869206258185,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-17 15:00:00+00:00,AZPS,9537.815819018586,8665.389251837996,10410.242386199176,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 16:00:00+00:00,AZPS,9737.116858227639,8862.189491841698,10612.044224613579,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 17:00:00+00:00,AZPS,9850.478084166905,8973.057988774484,10727.898179559326,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 18:00:00+00:00,AZPS,9972.512823960225,9092.60780098165,10852.4178469388,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 19:00:00+00:00,AZPS,9650.655401582111,8768.273155050423,10533.0376481138,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 20:00:00+00:00,AZPS,9616.620692998347,8731.768857152249,10501.472528844446,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 21:00:00+00:00,AZPS,9440.328542972447,8553.014687345109,10327.642398599786,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 22:00:00+00:00,AZPS,9162.35240505852,8272.584036031501,10052.120774085539,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 23:00:00+00:00,AZPS,8646.911787859683,7754.696349649056,9539.12722607031,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 00:00:00+00:00,AZPS,8783.083286003726,7888.428161542719,9677.738410464734,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 01:00:00+00:00,AZPS,8743.101811587636,7846.014323378083,9640.18929979719,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 02:00:00+00:00,AZPS,8861.456583659361,7961.9439945991835,9760.969172719539,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 03:00:00+00:00,AZPS,8889.79449247547,7987.86400663542,9791.72497831552,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 04:00:00+00:00,AZPS,8984.356188173511,8080.014951339921,9888.697425007102,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 05:00:00+00:00,AZPS,9260.870518258422,8354.125617075313,10167.61541944153,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 06:00:00+00:00,AZPS,9331.910117969592,8422.768570351025,10241.051665588158,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 07:00:00+00:00,AZPS,9469.698531082211,8558.167224939185,10381.229837225237,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 08:00:00+00:00,AZPS,4685.720306476558,3758.6976982526035,5612.742914700512,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 09:00:00+00:00,AZPS,4067.909343360716,3083.1401977737637,5052.678488947668,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 10:00:00+00:00,AZPS,3974.8538188299217,2936.2227230067533,5013.4849146530905,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 11:00:00+00:00,AZPS,4570.677889837538,3481.4833131547803,5659.872466520295,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 12:00:00+00:00,AZPS,3905.762649389492,2768.8549256886763,5042.670373090307,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 13:00:00+00:00,AZPS,3952.1945706332117,2770.071558244782,5134.317583021641,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 14:00:00+00:00,AZPS,4099.198653421813,2874.074540717499,5324.322766126127,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 15:00:00+00:00,AZPS,4368.804790089097,3102.661373697456,5634.948206480738,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 16:00:00+00:00,AZPS,4568.286715379747,3262.9124649089113,5873.660965850582,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 17:00:00+00:00,AZPS,4737.123432100634,3394.1438478742575,6080.103016327011,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 18:00:00+00:00,AZPS,4839.077515859746,3459.979132872962,6218.17589884653,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 19:00:00+00:00,AZPS,4740.732646915656,3326.882304395762,6154.58298943555,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 20:00:00+00:00,AZPS,4746.02077372984,3298.6812915278942,6193.360255931785,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 21:00:00+00:00,AZPS,4699.642091034334,3219.9851743647005,6179.299007703968,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 22:00:00+00:00,AZPS,4501.127909565717,2990.244884719102,6012.010934412332,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 23:00:00+00:00,AZPS,4153.145320193899,2612.056150771996,5694.234489615803,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 00:00:00+00:00,AZPS,4149.963203077137,2579.6241271954764,5720.302278958798,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 01:00:00+00:00,AZPS,4198.000285616879,2599.310335426132,5796.690235807627,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 02:00:00+00:00,AZPS,4277.4994658995165,2651.3060725388777,5903.692859260155,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 03:00:00+00:00,AZPS,4274.210035791658,2621.313879380914,5927.106192202402,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 04:00:00+00:00,AZPS,4264.554075130101,2585.713306300412,5943.394843959791,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 05:00:00+00:00,AZPS,4371.659874323925,2667.593806910071,6075.725941737778,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 06:00:00+00:00,AZPS,4364.239555302898,2635.6318974588494,6092.847213146947,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-19 07:00:00+00:00,AZPS,3445.1414634876796,1692.6430426202369,5197.639884355122,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-17 15:00:00+00:00,BANC,3978.5191339362805,3697.1311772852073,4259.907090587354,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 16:00:00+00:00,BANC,4068.5386299151946,3786.4859191016603,4350.591340728729,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 17:00:00+00:00,BANC,4216.085489394926,3933.461451406696,4498.7095273831565,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 18:00:00+00:00,BANC,4276.708484091176,3993.590476566629,4559.826491615722,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 19:00:00+00:00,BANC,4217.35845881994,3933.8132473467076,4500.903670293173,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 20:00:00+00:00,BANC,4278.465410769756,3994.5506548002295,4562.380166739283,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 21:00:00+00:00,BANC,4192.2896463898405,3908.0551620147025,4476.5241307649785,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 22:00:00+00:00,BANC,4105.226642064921,3820.7154843865173,4389.737799743325,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-17 23:00:00+00:00,BANC,3912.2214582538886,3627.4708504842993,4196.972066023478,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 00:00:00+00:00,BANC,3656.787037353778,3371.8291693300685,3941.7449053774876,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 01:00:00+00:00,BANC,3670.0153253974013,3384.8780405997645,3955.152610195038,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 02:00:00+00:00,BANC,3693.853905796959,3408.5612929826584,3979.14651861126,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 03:00:00+00:00,BANC,3657.7977445636843,3372.370647664974,3943.2248414623946,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 04:00:00+00:00,BANC,3778.3710293187905,3492.8274871988206,4063.9145714387605,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 05:00:00+00:00,BANC,3833.9732666099408,3548.328892550541,4119.617640669341,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 06:00:00+00:00,BANC,3853.421910046524,3567.690219376024,4139.153600717023,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 07:00:00+00:00,BANC,4012.7252319359636,3726.917918845367,4298.532545026561,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 08:00:00+00:00,BANC,2574.3728881915404,2175.435809233819,2973.309967149262,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 09:00:00+00:00,BANC,2142.5793239634686,1710.6580770073315,2574.5005709196057,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 10:00:00+00:00,BANC,2075.647895308707,1613.5248706214418,2537.7709199959727,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 11:00:00+00:00,BANC,2617.591762283777,2127.527816606317,3107.6557079612367,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 12:00:00+00:00,BANC,1981.070544667089,1464.9536897264275,2497.1873996077506,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 13:00:00+00:00,BANC,1993.0225180286184,1452.4624234030762,2533.5826126541606,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 14:00:00+00:00,BANC,2032.124194098005,1468.5160342153854,2595.732353980625,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-17 14:09:19.044419+00:00
2026-06-18 15:00:00+00:00,BANC,2071.624682045785,1486.1940586943556,2657.0553053972144,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 16:00:00+00:00,BANC,2122.0871225342835,1515.922717974405,2728.251527094162,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 17:00:00+00:00,BANC,2185.1890580637487,1559.2670280230664,2811.111088104431,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 18:00:00+00:00,BANC,2214.274917836349,1569.4775387078207,2859.072296964877,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 19:00:00+00:00,BANC,2257.508822100734,1594.6390290224474,2920.378615179021,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 20:00:00+00:00,BANC,2287.873784289549,1607.6666999361753,2968.0808686429227,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
2026-06-18 21:00:00+00:00,BANC,2263.8945950221573,1567.0268086975357,2960.762381346779,"SARIMAX(1,0,1)(1,0,1,24)",2026-06-18 08:20:26.477911+00:00
